3296	WILD/MISCELLANEOUS	CHINCHILLA
3296	WILD/MISCELLANEOUS	MINK
332	BIRDS	COMPANION BIRDS
332	CATTLE	
332	GOATS	
332	HORSES	
332	POULTRY	
332	SHEEP	
332	SWINE (PIGS)	
332	WILD/MISCELLANEOUS	
3322	DOG OR CAT	
3323	DOG OR CAT	
3347	CATS	
3347	CATTLE	
3347	DOGS	
3347	GOATS	
3347	HORSES	
3347	SHEEP	
3347	SWINE (PIGS)	
3387	CATTLE	
3387	GOATS	
3387	HORSES	
3387	SHEEP	
3387	SWINE (PIGS)	
3393	CATTLE	
3393	"CHINCHILLA, MINK"	
3393	POULTRY	
3393	SWINE (PIGS)	
3405	CATTLE	
3405	DOG OR CAT	
3405	HORSES	
3405	SWINE (PIGS)	
3449	POULTRY	BROILER CHICKENS
3449	POULTRY	TURKEYS
349	DOG OR CAT	
34952	POULTRY	TURKEY POULTS
34952	SWINE (PIGS)	
3560	DOGS	
3561	DOGS	
3562	CATS	
3562	CATTLE	
3562	DOGS	
3562	HORSES	
3562	SHEEP	LAMB
3562	SWINE (PIGS)	
3563	CATTLE	
3563	SWINE (PIGS)	
3564	CATTLE	
3564	DOG OR CAT	
3565	GOATS	
3565	SHEEP	
3565	WILD/MISCELLANEOUS	BLACK BEARS
3565	WILD/MISCELLANEOUS	ELEPHANTS
3565	WILD/MISCELLANEOUS	ELK
3565	WILD/MISCELLANEOUS	MOOSE
3565	WILD/MISCELLANEOUS	RED DEER
3565	WILD/MISCELLANEOUS	ZEBRA
3566	"EXOTICS - ZOO (MONKEY, PRIMATES, CHIMPANZEE)"	
35670	SWINE (PIGS)	PIGLETS
35772	SWINE (PIGS)	
35895	CATTLE	CALVES
35895	HORSES	FOALS
3622	CATTLE	
3622	DOG OR CAT	
3622	HORSES	
3622	SHEEP	
3622	SWINE (PIGS)	
3623	CATS	
3623	CATTLE	
3623	DOGS	
3623	HORSES	
3623	SHEEP	
3623	SWINE (PIGS)	
3624	CATS	
3624	CATTLE	
3624	DOGS	
3624	GOATS	
3624	HORSES	
3624	SHEEP	
3624	SWINE (PIGS)	
3624	WILD/MISCELLANEOUS	
3625	CATTLE	
3625	HORSES	
36478	CATTLE	
36478	HORSES	
36478	SHEEP	
36478	SWINE (PIGS)	
3662	HORSES	
36844	HORSES	
36845	CATTLE	
3694	CATS	
37034	BIRDS	
37034	CATS	
37034	DOGS	
37034	WILD/MISCELLANEOUS	LABORATORY ANIMALS
37034	WILD/MISCELLANEOUS	MINK
37179	DOG OR CAT	
37179	HORSES	
37179	SWINE (PIGS)	
37199	HORSES	
3722	CATTLE	
3722	DOG OR CAT	
3722	HORSES	
3722	LAMBS	
3722	SWINE (PIGS)	
37256	POULTRY	CHICKENS
37256	POULTRY	TURKEYS
37256	SWINE (PIGS)	
37311	CATTLE	
37311	GOATS	
37311	HORSES	
37311	SHEEP	
37311	SWINE (PIGS)	
37341	CATTLE	
37341	SHEEP	
37347	CATTLE	CALVES
3755	CATTLE	
3755	DOG OR CAT	
3755	HORSES	
3755	POULTRY	
3755	SHEEP	
3755	SWINE (PIGS)	
37580	CATTLE	CALVES
37581	DOG OR CAT	
378	CATS	
378	DOGS	
378	WILD/MISCELLANEOUS	
3831	POULTRY	
3845	HORSES	
3854	HORSES	
3864	CATTLE	COWS-DRY
3911	HORSES	
3936	CATTLE	
3936	DOG OR CAT	
3936	HORSES	
3937	DOG OR CAT	
3938	DOG OR CAT	
3939	CATTLE	
3939	DOGS	
3939	SHEEP	LAMB
3940	CATTLE	COWS-LACTATING
3940	DOG OR CAT	
3940	HORSES	
3942	CATS	
3971	CATTLE	
3971	DOG OR CAT	
3971	HORSES	
3972	CATTLE	
3972	DOG OR CAT	
3972	HORSES	
3973	CATS	
3973	DOGS	
3973	HORSES	
3974	CATS	
3974	DOGS	
3974	HORSES	
3976	CATS	
3976	DOGS	
3980	BIRDS	
3981	BIRDS	
3982	BIRDS	
3983	BIRDS	
3984	BIRDS	
3985	BIRDS	
3986	GENERAL - MISC.	
3987	GENERAL - MISC.	
3987	SWINE (PIGS)	
3988	GENERAL - MISC.	
4003	CATS	
4003	DOGS	
4004	CATS	
4004	DOGS	
4005	CATS	
4005	DOGS	
4026	CATTLE	
4026	HORSES	
40360	SWINE (PIGS)	PIGLETS
4059	CATS	
4059	CATTLE	
4059	DOGS	
4059	HORSES	
4059	SWINE (PIGS)	
4061	CATS	
4061	DOGS	
4079	HORSES	
4081	HORSES	
4082	SWINE (PIGS)	PIGLETS
4084	FISH	
4085	FISH	
4086	FISH	
4089	BEES	
4089	CATTLE	
4089	"CHINCHILLA, MINK"	
4089	POULTRY	
4089	SHEEP	
4089	SWINE (PIGS)	
4095	CATS	
4095	CATTLE	
4095	DOGS	
4095	HORSES	
4096	CATTLE	
4096	HORSES	
4097	DOGS	
4097	HORSES	
4097	WILD/MISCELLANEOUS	
4098	HORSES	
4099	HORSES	
4100	WILD/MISCELLANEOUS	CHINCHILLA
4100	WILD/MISCELLANEOUS	GUINEA PIGS
4100	WILD/MISCELLANEOUS	MINK
4100	WILD/MISCELLANEOUS	PRIMATES (NON-HUMAN)
4101	CATS	
4101	CATTLE	
4101	DOGS	
4101	HORSES	FOALS
4101	SHEEP	LAMB
4101	SWINE (PIGS)	
4102	CATTLE	
4102	HORSES	
4108	CATTLE	DAIRY CATTLE
4155	POULTRY	BROILER TURKEYS
4155	SWINE (PIGS)	PIGLETS
4171	CATS	
4171	DOGS	
4171	HORSES	
4215	CATTLE	CALVES
4215	POULTRY	
4215	SWINE (PIGS)	
4242	HORSES	
4248	BIRDS	
4249	CATTLE	
4249	GOATS	
4249	SHEEP	
42850	DOGS	
42851	DOGS	
42858	CATTLE	
42858	SHEEP	
42858	SWINE (PIGS)	
42859	CATS	
42859	DOGS	
42860	CATTLE	
42860	SWINE (PIGS)	
4288	CATTLE	
4288	DOG OR CAT	
4288	HORSES	
4288	SHEEP	
4288	SWINE (PIGS)	
42937	HORSES	
42938	CATTLE	
42947	CATS	
42947	DOGS	
42954	CATTLE	
42956	SHEEP	
4296	CATTLE	
4296	GOATS	
4296	HORSES	
4296	SHEEP	
4296	SWINE (PIGS)	
4296	WILD/MISCELLANEOUS	
42975	CATTLE	
42975	POULTRY	CHICKENS
42975	SHEEP	
42975	SWINE (PIGS)	
42976	SWINE (PIGS)	
42977	CATTLE	
42977	GOATS	
42977	SHEEP	
42977	SWINE (PIGS)	
4298	DOG OR CAT	
4298	HORSES	
42993	CATTLE	
42993	GOATS	
42993	SHEEP	
42993	SWINE (PIGS)	
42995	CATTLE	
42995	SWINE (PIGS)	
4300	DOG OR CAT	
43016	HORSES	
43187	CATS	
43188	CATS	
43257	CATTLE	
43328	DOGS	
43376	HORSES	
43398	CATTLE	FEEDLOT STEERS
43450	HORSES	
43451	HORSES	
43483	CATS	
43483	CATTLE	
43483	DOGS	
43483	HORSES	
435	SWINE (PIGS)	
436	CATTLE	
436	DOG OR CAT	
436	HORSES	
436	POULTRY	
436	SHEEP	
436	SWINE (PIGS)	
43601	CATTLE	COWS-LACTATING
43628	HORSES	
437	CATS	
437	CATTLE	BEEF HEIFERS
437	CATTLE	DAIRY CATTLE
437	DOGS	
437	HORSES	
437	SHEEP	LAMB
437	SWINE (PIGS)	SOWS
43774	HORSES	
438	DOGS	
438	HORSES	
439	POULTRY	
439	SWINE (PIGS)	
4391	CATS	
4391	CATTLE	
4391	DOGS	
4391	HORSES	
4395	CATS	
4395	CATTLE	COWS-LACTATING
4395	DOGS	
4395	HORSES	
4395	SHEEP	LAMB
4395	SWINE (PIGS)	
4395	WILD/MISCELLANEOUS	FOXES
4395	WILD/MISCELLANEOUS	MINK
4395	WILD/MISCELLANEOUS	RABBITS
43983	CATS	
43983	DOGS	
43984	DOGS	
43985	CATS	
43985	DOGS	
43989	SWINE (PIGS)	
43991	CATTLE	CALVES
44010	DOGS	
44011	DOGS	
44012	DOGS	
44018	DOGS	
44018	HORSES	
44128	HORSES	
44131	POULTRY	
44138	CATTLE	BEEF CATTLE
44138	CATTLE	BEEF HEIFERS
44138	CATTLE	BULLS
44138	CATTLE	CALVES
44138	CATTLE	COWS-DRY
44139	HORSES	
44140	DOGS	
44141	CATS	
44141	DOGS	
44144	CATTLE	
44175	POULTRY	TURKEYS
44176	CATTLE	COWS-DRY
44176	CATTLE	COWS-LACTATING
44177	CATTLE	
44178	BIRDS	
44179	CATTLE	
44179	POULTRY	CHICKENS
44179	POULTRY	TURKEYS
44179	SHEEP	
44179	SWINE (PIGS)	
44180	CATTLE	
44180	SHEEP	
44180	SWINE (PIGS)	
44181	CATTLE	COWS-DRY
44181	CATTLE	COWS-LACTATING
44182	CATTLE	
44182	SHEEP	
44182	SWINE (PIGS)	
44200	POULTRY	BROILER CHICKENS
44200	POULTRY	TURKEYS
44200	SWINE (PIGS)	
44201	SWINE (PIGS)	
44202	POULTRY	BROILER CHICKENS
44254	HORSES	
4448	DOG OR CAT	
44854	CATTLE	
44854	HORSES	
44854	SHEEP	
4506	HORSES	
4507	HORSES	
4508	HORSES	
451	DOG OR CAT	
452	DOG OR CAT	
453	DOG OR CAT	
454	DOG OR CAT	
454	HORSES	
455	POULTRY	
455	SWINE (PIGS)	
456	POULTRY	
456	SWINE (PIGS)	
4598	CATS	
4598	CATTLE	BEEF HEIFERS
4598	CATTLE	DAIRY CATTLE
4598	DOGS	
4598	HORSES	
4598	POULTRY	CHICKENS
4598	POULTRY	TURKEYS
4598	SWINE (PIGS)	PIGLETS
46027	HORSES	
4644	CATTLE	
465	BIRDS	COMPANION BIRDS
465	CATS	
465	DOGS	
4670	CATTLE	
46757	POULTRY	BROILER CHICKENS
46757	POULTRY	TURKEYS
4680	CATTLE	
4681	POULTRY	CHICKENS
4681	POULTRY	TURKEYS
4694	DOGS	
4696	CATS	
4696	CATTLE	
4696	DOGS	
4696	GOATS	
4696	HORSES	
4696	SHEEP	
4696	SWINE (PIGS)	
4696	WILD/MISCELLANEOUS	
46971	CATTLE	
46971	SWINE (PIGS)	
4701	DOG OR CAT	
4702	DOG OR CAT	
47375	CATS	
47375	DOGS	
47384	CATTLE	
47384	HORSES	
47458	DOGS	
47459	DOGS	
4746	HORSES	
47460	DOGS	
47462	DOGS	
4747	HORSES	
4748	CATTLE	
476	SWINE (PIGS)	
4767	CATTLE	
4767	"CHINCHILLA, MINK"	
4767	POULTRY	
4767	SHEEP	
4767	SWINE (PIGS)	
4769	CATTLE	
4769	SHEEP	
4769	SWINE (PIGS)	
477	SWINE (PIGS)	
4778	CATTLE	
4779	CATTLE	
478	POULTRY	
4789	BIRDS	COMPANION BIRDS
4789	CATTLE	
4789	GOATS	
4789	HORSES	
4789	POULTRY	
4789	SHEEP	
4789	SWINE (PIGS)	
4789	WILD/MISCELLANEOUS	
479	CATTLE	CALVES
4800	CATS	
4800	DOGS	
4807	GENERAL - MISC.	
4808	CATTLE	CALVES
4808	POULTRY	BREEDER CHICKENS
4808	POULTRY	BROILER CHICKENS
4808	POULTRY	REPLACEMENT CHICKENS
4808	POULTRY	TURKEYS
4808	SWINE (PIGS)	
4809	POULTRY	CHICKENS
4809	POULTRY	TURKEYS
4809	SWINE (PIGS)	
4811	CATTLE	CALVES
4811	POULTRY	CHICKENS
4811	POULTRY	TURKEYS
4811	SWINE (PIGS)	
4812	GENERAL - MISC.	
48133	CATTLE	
4851	HORSES	
4851	POULTRY	
4851	SWINE (PIGS)	
4852	HORSES	
4864	CATTLE	
4864	SHEEP	
4864	SWINE (PIGS)	
4865	POULTRY	CHICKENS
4866	CATTLE	COWS-DRY
4866	CATTLE	COWS-LACTATING
4876	POULTRY	CHICKENS
4876	POULTRY	TURKEYS
4878	CATTLE	
4879	CATTLE	
4879	SHEEP	
4879	SWINE (PIGS)	
4880	CATS	
4880	CATTLE	
4880	DOGS	
4880	SWINE (PIGS)	
4881	CATS	
4881	CATTLE	
4881	DOGS	
4881	HORSES	
4882	CATS	
4882	DOGS	
48860	HORSES	
4890	POULTRY	
48974	HORSES	
4904	CATTLE	
4905	CATTLE	
4906	CATTLE	DAIRY CATTLE
4907	CATTLE	DAIRY CATTLE
4911	CATTLE	
4911	DOG OR CAT	
4911	HORSES	
4911	SWINE (PIGS)	
4944	CATTLE	
49557	CATTLE	DAIRY CATTLE
4984	CATTLE	
4984	DOGS	
4984	HORSES	
4984	SWINE (PIGS)	
4985	DOGS	
4985	HORSES	
4986	DOGS	
4986	HORSES	
49919	CATS	
49981	POULTRY	BROILER CHICKENS
49981	POULTRY	BROILER TURKEYS
49981	SWINE (PIGS)	
49982	SWINE (PIGS)	
49983	SWINE (PIGS)	
49984	CATTLE	
49984	POULTRY	
49984	SWINE (PIGS)	
49985	CATTLE	
49985	POULTRY	
49985	SWINE (PIGS)	
50040	POULTRY	
50041	POULTRY	
50076	CATTLE	
5012	HORSES	
5032	CATS	
5032	DOGS	
5033	CATTLE	
5033	POULTRY	
5033	SHEEP	
5033	SWINE (PIGS)	
5038	GENERAL - MISC.	
50391	CATTLE	
50391	POULTRY	
50393	CATTLE	DAIRY CATTLE
50416	CATTLE	
50416	SWINE (PIGS)	
50425	DOGS	
5053	CATTLE	BEEF HEIFERS
5053	CATTLE	DAIRY CATTLE
5053	WILD/MISCELLANEOUS	
5054	CATS	
5054	DOGS	
5060	CATTLE	BEEF CATTLE
5060	CATTLE	CALVES
5060	CATTLE	COWS-DRY
5060	CATTLE	REPLACEMENT HEIFERS
5060	SHEEP	
5060	SWINE (PIGS)	PIGLETS
50692	HORSES	
5083	CATTLE	
5083	HORSES	
5083	POULTRY	
5083	SHEEP	LAMB
5083	SWINE (PIGS)	
5084	CATS	
5084	CATTLE	
5084	DOGS	
5084	HORSES	
5084	POULTRY	
5084	SHEEP	LAMB
5084	SWINE (PIGS)	
50957	DOGS	
51033	CATTLE	DAIRY CATTLE
51048	CATTLE	
51048	SWINE (PIGS)	
5111	POULTRY	
5111	SWINE (PIGS)	
5113	POULTRY	
51150	HORSES	
5126	CATTLE	
5126	SHEEP	
5127	CATTLE	
5127	SWINE (PIGS)	SOWS
5142	POULTRY	
5145	SWINE (PIGS)	
5146	POULTRY	
5148	CATTLE	
5148	SHEEP	
5148	SWINE (PIGS)	
515	DOGS	
516	GENERAL - MISC.	
519	SWINE (PIGS)	PIGLETS
5194	CATTLE	
5194	POULTRY	CHICKENS
5194	POULTRY	TURKEYS
5194	SHEEP	LAMB
5194	SWINE (PIGS)	
5212	CATS	
5212	DOGS	
5224	DOG OR CAT	
5224	HORSES	
5225	DOG OR CAT	
5226	DOG OR CAT	
5227	CATS	
5227	DOGS	
5227	HORSES	
5227	WILD/MISCELLANEOUS	
5247	GENERAL - MISC.	
525	DOG OR CAT	
5250	DOG OR CAT	
52516	HORSES	
526	BIRDS	
527	DOG OR CAT	
528	DOG OR CAT	
5281	BIRDS	
5281	CATTLE	
5281	HORSES	
5281	POULTRY	CHICKENS
5281	POULTRY	TURKEYS
5281	SHEEP	LAMB
5281	SWINE (PIGS)	
5286	CATTLE	
5286	GOATS	
5286	HORSES	
5286	POULTRY	
5286	SHEEP	
5286	SWINE (PIGS)	
533	CATS	
533	DOGS	
533	WILD/MISCELLANEOUS	
5335	SWINE (PIGS)	PIGLETS
5338	CATTLE	
5338	HORSES	
5338	POULTRY	CHICKENS
5338	POULTRY	TURKEYS
5338	SWINE (PIGS)	
5341	CATTLE	
5341	HORSES	
5341	SHEEP	
5342	HORSES	
5343	HORSES	
5346	CATTLE	
5346	HORSES	
5346	SHEEP	LAMB
5353	DOGS	
5353	HORSES	
5355	DOG OR CAT	
5374	CATS	
5375	CATS	
5375	CATTLE	COWS-LACTATING
5375	DOGS	
5375	HORSES	
5375	SHEEP	LAMB
5375	SWINE (PIGS)	
5376	CATTLE	
5378	CATS	
5378	CATTLE	
5378	DOGS	
5378	HORSES	
5379	DOGS	
5387	HORSES	
5388	HORSES	
5389	CATTLE	
5403	CATS	
5408	CATTLE	
5427	CATS	
5427	DOGS	
5440	CATS	
5440	DOGS	
5445	CATTLE	
5446	CATTLE	BEEF HEIFERS
5446	CATTLE	DAIRY CATTLE
5447	CATTLE	
5448	CATTLE	
5448	DOG OR CAT	
5448	HORSES	
5448	SHEEP	
5449	CATS	
5449	CATTLE	COWS-NON LACTATING
5449	DOGS	
5449	HORSES	
5449	SHEEP	
5449	SWINE (PIGS)	
5461	CATTLE	DAIRY CATTLE
5462	CATTLE	DAIRY CATTLE
5462	SWINE (PIGS)	
5463	CATTLE	CALVES
548	CATS	
548	CATTLE	COWS-LACTATING
548	DOGS	
548	GOATS	
548	HORSES	
548	SHEEP	
548	SWINE (PIGS)	
549	CATS	
549	DOGS	
550	CATTLE	
550	SHEEP	
550	SWINE (PIGS)	
5500	HORSES	
5501	DOGS	
5501	HORSES	
552	CATS	
552	CATTLE	
552	DOGS	
552	HORSES	
5520	SWINE (PIGS)	PIGLETS
5532	HORSES	
5539	DOG OR CAT	
555	CATTLE	
555	DOG OR CAT	
555	GOATS	
555	HORSES	
555	SHEEP	
555	SWINE (PIGS)	
5553	CATTLE	DAIRY CATTLE
556	CATS	
556	DOGS	
5564	CATTLE	BEEF CATTLE
5564	CATTLE	BULLS
5564	CATTLE	CALVES
5564	CATTLE	COWS-DRY
5564	CATTLE	REPLACEMENT HEIFERS
5564	SHEEP	LAMB
5564	SWINE (PIGS)	PIGLETS
5565	SWINE (PIGS)	PIGLETS
5566	POULTRY	
5573	CATTLE	
5574	CATTLE	
5583	CATTLE	
5593	CATTLE	
5593	HORSES	
5593	SHEEP	
5593	SWINE (PIGS)	
5594	HORSES	
562	DOGS	
5622	CATTLE	
5632	CATTLE	
5632	GOATS	
5632	HORSES	
5632	POULTRY	
5632	SHEEP	
5632	SWINE (PIGS)	
5632	WILD/MISCELLANEOUS	
5648	BIRDS	COMPANION BIRDS
5648	CATTLE	
5648	GOATS	
5648	HORSES	
5648	SHEEP	
5648	SWINE (PIGS)	
5649	CATTLE	COWS-NON LACTATING
5649	SHEEP	
5649	SWINE (PIGS)	
5653	CATTLE	COWS-LACTATING
5654	HORSES	
5655	HORSES	
5657	CATTLE	CALVES
5657	POULTRY	CHICKENS
5657	POULTRY	TURKEYS
5657	SHEEP	
5657	SWINE (PIGS)	
5658	CATS	
5658	DOGS	
5658	HORSES	
5658	SWINE (PIGS)	
5662	BEES	
5665	CATTLE	CALVES
5675	CATTLE	
5675	HORSES	
5675	SWINE (PIGS)	
5680	CATTLE	
5680	HORSES	
5680	SWINE (PIGS)	
5697	POULTRY	BROILER CHICKENS
5697	POULTRY	TURKEYS
5711	CATTLE	
5711	POULTRY	
5711	SWINE (PIGS)	
5712	BEES	
5712	BIRDS	COMPANION BIRDS
5712	CATTLE	
5712	GOATS	
5712	HORSES	
5712	POULTRY	
5712	SHEEP	
5712	SWINE (PIGS)	
5712	WILD/MISCELLANEOUS	
5748	POULTRY	CHICKENS
5748	POULTRY	TURKEYS
5748	SWINE (PIGS)	
5749	CATTLE	BEEF CATTLE
5749	CRUSTACEANS	LOBSTERS
5749	POULTRY	CHICKENS
5749	POULTRY	TURKEYS
5749	SHEEP	LAMB
5749	SWINE (PIGS)	
5753	CATTLE	
5753	HORSES	
5753	SHEEP	
5753	SWINE (PIGS)	
5755	GENERAL - MISC.	
5763	CATTLE	
5763	SHEEP	
5763	SWINE (PIGS)	
5774	DOG OR CAT	
5775	CATTLE	
5775	HORSES	
5775	SHEEP	LAMB
5775	SWINE (PIGS)	
5795	CATTLE	
5805	CATTLE	
5805	HORSES	
5805	SHEEP	
5805	SWINE (PIGS)	
5806	HORSES	
5882	CATTLE	
5882	SHEEP	
5882	SWINE (PIGS)	
5883	CATS	
5883	CATTLE	
5883	DOGS	
5883	HORSES	
5883	SHEEP	
5883	SWINE (PIGS)	
5895	CATTLE	
5895	HORSES	
5905	GENERAL - MISC.	
5908	CATTLE	
5908	GOATS	
5908	HORSES	
5908	SHEEP	
5908	SWINE (PIGS)	
5908	WILD/MISCELLANEOUS	
5909	CATS	
5909	CATTLE	
5909	DOGS	
5909	GOATS	
5909	HORSES	
5909	SHEEP	
5909	SWINE (PIGS)	
5909	WILD/MISCELLANEOUS	
5916	CATTLE	
5916	POULTRY	
5916	SWINE (PIGS)	
5956	CATS	
5956	CATTLE	COWS-LACTATING
5956	DOGS	
5956	HORSES	
5956	SHEEP	LAMB
5956	SWINE (PIGS)	
5957	DOGS	
5957	HORSES	
5958	CATS	
5958	CATTLE	
5958	DOGS	
5958	HORSES	
5958	SHEEP	
5958	SWINE (PIGS)	
5960	BEES	
5960	CATS	
5960	CATTLE	
5960	DOGS	
5960	GOATS	
5960	HORSES	
5960	POULTRY	
5960	SHEEP	
5960	SWINE (PIGS)	
5960	WILD/MISCELLANEOUS	
5964	BIRDS	COMPANION BIRDS
5964	CATTLE	
5964	GOATS	
5964	HORSES	
5964	POULTRY	
5964	SHEEP	
5964	SWINE (PIGS)	
5964	WILD/MISCELLANEOUS	
5965	CATTLE	
5966	DOGS	
5966	HORSES	
5967	CATTLE	CALVES
5967	POULTRY	CHICKENS
5967	POULTRY	TURKEYS
5967	SWINE (PIGS)	
5973	BEES	
5976	CATTLE	
5976	HORSES	
5976	POULTRY	
5976	SHEEP	
5976	SWINE (PIGS)	
5977	CATTLE	
5977	POULTRY	
5977	SHEEP	
5977	SWINE (PIGS)	
5978	CATTLE	
5978	HORSES	
5978	SHEEP	
5978	SWINE (PIGS)	
5979	CATTLE	
5979	HORSES	
5979	SHEEP	LAMB
5979	SWINE (PIGS)	
59934	CATTLE	
6000	CATTLE	
6000	DOGS	
6000	HORSES	
6000	SHEEP	LAMB
6000	SWINE (PIGS)	
6009	SWINE (PIGS)	PIGLETS
6016	CATTLE	
6016	POULTRY	
6016	SWINE (PIGS)	
60186	CATTLE	COWS-LACTATING
6034	HORSES	
6036	HORSES	
6036	POULTRY	
6036	SWINE (PIGS)	
6058	SWINE (PIGS)	
6069	DOG OR CAT	
6069	HORSES	
607	FISH	
6074	CATTLE	
608	FISH	
60865	HORSES	
6093	HORSES	
6101	HORSES	
61059	CATTLE	DAIRY CATTLE
61360	CATS	
61361	DOGS	
61362	DOGS	
6143	SWINE (PIGS)	
6162	CATTLE	
6164	SWINE (PIGS)	PIGLETS
6178	SWINE (PIGS)	
6179	CATS	
6179	DOGS	
6179	HORSES	
61848	DOGS	
61849	DOGS	
61850	DOGS	
61851	DOGS	
61852	DOGS	
61853	DOGS	
61854	DOGS	
61855	DOGS	
6186	CATTLE	DAIRY CATTLE
6188	HORSES	
6189	HORSES	
6199	CATTLE	
6201	CATTLE	
6201	HORSES	
6201	SHEEP	
6201	SWINE (PIGS)	
621	HORSES	
62134	CATTLE	DAIRY CATTLE
6214	CATTLE	
6215	CATTLE	
6215	POULTRY	
6215	SHEEP	
6215	SWINE (PIGS)	
6216	CATTLE	BEEF CATTLE
6217	CATTLE	BEEF CATTLE
6217	CATTLE	CALVES
6217	SHEEP	LAMB
6217	SWINE (PIGS)	
6218	CATTLE	
6219	CATTLE	
6219	SWINE (PIGS)	
6224	CATTLE	
623	HORSES	
623	WILD/MISCELLANEOUS	
62369	DOGS	
6239	CATTLE	
624	CATTLE	DAIRY CATTLE
624	WILD/MISCELLANEOUS	
625	CATTLE	BEEF CATTLE
625	SWINE (PIGS)	
62549	DOGS	
62550	HORSES	
62606	CATTLE	
62606	SWINE (PIGS)	
62662	HORSES	
6267	CATTLE	
6267	POULTRY	
6267	SWINE (PIGS)	
6273	CATTLE	
6289	CATTLE	
6289	POULTRY	
6289	SWINE (PIGS)	
62996	CATS	
62996	DOGS	
62998	CATS	KITTENS
62998	DOGS	PUPPIES
62999	CATS	KITTENS
63009	CATS	
63009	CATTLE	
63009	DOGS	
63009	HORSES	
63009	SHEEP	
63009	SWINE (PIGS)	
6307	CATTLE	DAIRY CATTLE
6308	DOG OR CAT	
6309	CATS	
6309	DOGS	
6310	SWINE (PIGS)	
6319	SWINE (PIGS)	
6326	CATTLE	BEEF CATTLE
6326	CATTLE	CALVES
6326	POULTRY	CHICKENS
6326	POULTRY	TURKEYS
6326	SHEEP	LAMB
6326	SWINE (PIGS)	
63414	DOGS	
63415	DOGS	
63416	DOGS	
63532	CATTLE	DAIRY CATTLE
63637	CATTLE	
6369	CATTLE	
6369	SHEEP	LAMB
6374	CATS	
6374	CATTLE	
6374	DOGS	
6374	GOATS	
6374	HORSES	
6374	SHEEP	
6374	SWINE (PIGS)	
6375	SWINE (PIGS)	PIGLETS
6376	CATTLE	
6376	HORSES	
6376	SHEEP	
6376	SWINE (PIGS)	
63766	DOGS	
6377	CATS	
6377	DOGS	
6378	DOGS	
63800	CATTLE	COWS
63800	SHEEP	EWES
63800	SWINE (PIGS)	SOWS
63808	GENERAL - MISC.	
63933	CATTLE	
63933	HORSES	
63933	SHEEP	
63933	SWINE (PIGS)	
63934	CATTLE	
63934	SHEEP	
63934	SWINE (PIGS)	
6397	DOG OR CAT	
6398	DOGS	
64037	CATTLE	BEEF CATTLE
64037	CATTLE	DAIRY CATTLE
64039	CATTLE	BEEF CATTLE
64039	CATTLE	DAIRY CATTLE
64176	CATTLE	BEEF CATTLE
6438	DOGS	
6443	CATTLE	
6443	DOGS	
6443	HORSES	
6443	SHEEP	
6443	SWINE (PIGS)	
6455	SWINE (PIGS)	
6458	GENERAL - MISC.	
6475	DOGS	
6481	CATTLE	
6481	HORSES	
64826	POULTRY	CHICKENS
64826	POULTRY	TURKEYS
6487	SWINE (PIGS)	
6489	SWINE (PIGS)	
6490	SWINE (PIGS)	
64903	CATTLE	
6491	SWINE (PIGS)	
6492	SWINE (PIGS)	
6493	POULTRY	BROILER CHICKENS
6494	POULTRY	BROILER CHICKENS
6499	CATTLE	
6499	SWINE (PIGS)	
6501	SWINE (PIGS)	
6517	CATTLE	
6517	SWINE (PIGS)	
6525	CATTLE	BEEF HEIFERS
6525	CATTLE	BULLS
6525	CATTLE	DAIRY CATTLE
6525	SWINE (PIGS)	
65266	CATS	
65359	CATS	
65380	DOGS	
654	DOG OR CAT	
655	DOG OR CAT	
6555	CATTLE	
6555	SHEEP	
6555	SWINE (PIGS)	
6556	CATTLE	
6556	SWINE (PIGS)	
656	DOG OR CAT	
6560	CATTLE	
6560	SWINE (PIGS)	
657	DOG OR CAT	
658	CATTLE	
658	HORSES	
658	SHEEP	
658	SWINE (PIGS)	
6605	CATTLE	
66262	DOGS	
66263	DOGS	
66264	DOGS	
66400	CATS	
66401	CATS	
66401	DOGS	
66402	CATS	
66402	DOGS	
66403	CATS	
66403	DOGS	
66404	CATS	
66404	DOGS	
6646	CATTLE	
6646	SHEEP	
6647	DOGS	
6660	CATTLE	
6660	SHEEP	
6661	CATTLE	
6661	HORSES	
6661	SHEEP	
6661	SWINE (PIGS)	
66645	CATTLE	BEEF CATTLE
66645	CATTLE	CALVES
66645	CATTLE	COWS-DRY
66645	POULTRY	CHICKENS
66645	POULTRY	TURKEYS
66645	SHEEP	LAMB
66645	SWINE (PIGS)	
66645	WILD/MISCELLANEOUS	MINK
6676	DOG OR CAT	
66760	CATTLE	FEEDLOT CATTLE
66760	CATTLE	PASTURE CATTLE (NON-LACTATING)
66760	SHEEP	LAMB
66816	CATS	
66816	DOGS	
66862	POULTRY	CHICKENS
66882	POULTRY	BROILER CHICKENS
66882	POULTRY	TURKEYS
66902	CATTLE	
66902	DOGS	
66902	GOATS	
66902	HORSES	
66902	SHEEP	
66902	SWINE (PIGS)	
6716	CATS	
6716	DOGS	
6718	CATTLE	
67249	CATS	
67249	CATTLE	
67249	DOGS	
67249	HORSES	
67249	SHEEP	
67249	SWINE (PIGS)	
6728	DOG OR CAT	
6730	BIRDS	
6758	CATTLE	COWS-LACTATING
6758	HORSES	
6778	DOG OR CAT	
6785	CATS	
