10675	MFR
10676	MFR
10677	MFR
10678	MFR
10679	MFR
10681	MFR
10682	MFR
10689	MFR
10692	USP
10694	USP
10697	NF
10698	USP
10699	USP
1070	MFR
10700	USP
10702	MFR
10703	USP
10704	USP
10713	USP
1072	BP
1073	USP
1074	USP
10747	MFR
10749	MFR
1075	USP
10750	MFR
10751	USP
10752	USP
10754	MFR
10755	MFR
10756	MFR
10757	MFR
1076	USP
10764	MFR
10765	USP
1077	MFR
10774	MFR
10775	MFR
10776	USP
10793	MFR
10795	USP
10796	MFR
10797	USP
10799	MFR
108	BP
1080	USP
10800	MFR
10801	USP
10802	MFR
10805	USP
10807	BP
10808	BP
1081	USP
10812	MFR
10813	MFR
10814	USP
10821	MFR
10823	USP
10824	USP
10825	USP
10826	USP
10827	USP
1083	MFR
10831	USP
10833	MFR
10843	MFR
10844	USP
10845	MFR
10846	MFR
10847	USP
10848	USP
1085	USP
10850	MFR
10854	MFR
10855	MFR
10856	MFR
10861	USP
10862	USP
10869	MFR
1087	USP
10870	MFR
1088	MFR
10880	USP
10881	USP
10882	USP
10888	USP
1089	MFR
10890	MFR
10893	MFR
10894	MFR
10895	USP
10896	USP
10898	USP
109	USP
1091	USP
10911	USP
1092	USP
10923	MFR
10925	USP
10943	USP
10944	MFR
10945	MFR
1095	MFR
10955	USP
10956	USP
10959	USP
1096	USP
10960	MFR
10968	MFR
1097	BP
10974	USP
1098	USP
10982	USP
10983	USP
10984	USP
10985	USP
10987	MFR
10988	MFR
1099	USP
10994	MFR
10998	MFR
11	MFR
110	USP
1100	MFR
11000	MFR
11005	MFR
1101	MFR
11015	BP
11019	USP
11020	USP
11021	USP
11022	USP
11023	USP
11024	MFR
11032	MFR
11037	MFR
11038	MFR
1104	USP
11043	MFR
11045	MFR
11046	MFR
11051	MFR
11052	MFR
11053	MFR
11054	MFR
11056	MFR
11057	MFR
11067	MFR
11073	MFR
11076	MFR
11077	MFR
11078	MFR
11079	MFR
11080	MFR
11081	MFR
11082	MFR
11083	MFR
11084	MFR
11085	MFR
11086	MFR
11087	MFR
11092	MFR
11097	MFR
11099	USP
11100	MFR
11106	MFR
11108	USP
11109	MFR
11112	MFR
11114	MFR
11114	USP
11115	USP
11117	MFR
11118	USP
11119	USP
1112	USP
11120	USP
11121	MFR
11122	USP
11123	MFR
11124	MFR
11125	MFR
11127	MFR
11128	MFR
11129	MFR
11130	USP
11132	USP
11142	BP
11143	BP
11147	USP
11150	PH EUR
11157	MFR
11158	MFR
11159	USP
1116	USP
11160	USP
11161	MFR
11162	MFR
11163	USP
11164	USP
11165	USP
11166	USP
11167	USP
11168	USP
11169	USP
1117	USP
11170	USP
11171	USP
11172	USP
11173	USP
11174	BP
11175	BP
11176	MFR
11177	USP
11178	MFR
11179	MFR
11180	USP
11181	USP
11182	USP
11183	USP
11184	USP
11185	USP
11186	USP
11187	USP
11188	USP
11189	USP
1119	USP
11190	USP
11191	USP
11192	USP
11193	MFR
11194	MFR
11195	USP
1120	USP
11200	MFR
11201	MFR
11202	MFR
11205	MFR
11206	USP
11208	MFR
11209	USP
11210	MFR
11211	USP
11212	MFR
11213	MFR
11215	MFR
11216	MFR
11217	MFR
11219	MFR
11220	MFR
11222	USP
11228	USP
1123	MFR
11231	USP
11233	MFR
11234	MFR
11235	MFR
11236	MFR
11237	MFR
11238	MFR
11239	MFR
11240	MFR
11241	MFR
11242	MFR
11243	MFR
11245	MFR
11246	MFR
11247	MFR
11253	MFR
11255	USP
11256	USP
11259	USP
1126	USP
11261	MFR
11262	MFR
11263	MFR
11264	MFR
11265	MFR
11266	MFR
11267	MFR
11268	MFR
1127	USP
1128	MFR
11287	USP
11289	MFR
1129	MFR
11290	BP
11291	PH EUR
11294	MFR
11295	MFR
11297	MFR
113	USP
11301	MFR
11306	MFR
11307	MFR
11308	MFR
1131	USP
11317	USP
11318	MFR
11319	MFR
11323	MFR
11325	USP
1133	USP
11331	MFR
11332	MFR
11334	USP
11335	MFR
11340	MFR
11345	MFR
11349	MFR
1135	USP
11350	USP
11351	MFR
11354	USP
11355	MFR
11358	MFR
11359	MFR
1136	MFR
11360	MFR
11364	MFR
11367	MFR
11368	MFR
1137	MFR
11373	MFR
11374	MFR
11375	MFR
11377	MFR
11378	MFR
1138	MFR
11380	MFR
11382	USP
11387	MFR
11388	MFR
11389	MFR
11390	MFR
11391	MFR
11392	MFR
11393	MFR
11394	MFR
11395	MFR
11396	MFR
11397	MFR
11398	MFR
11399	MFR
114	USP
11400	MFR
11401	MFR
11402	MFR
11404	MFR
11405	MFR
11406	MFR
11407	MFR
11408	MFR
11409	MFR
11410	MFR
11411	USP
11412	USP
11414	MFR
11415	MFR
11417	USP
11418	USP
11420	MFR
11424	USP
11426	USP
11432	MFR
11435	MFR
11445	MFR
11449	MFR
11450	MFR
11455	MFR
11458	MFR
1146	USP
11460	MFR
11461	USP
11462	MFR
11463	USP
11468	MFR
11472	MFR
11473	MFR
11475	MFR
11476	MFR
1148	USP
11482	USP
11483	USP
11486	MFR
11487	MFR
11488	MFR
11489	USP
1149	USP
11490	USP
11491	USP
11492	USP
11494	MFR
11495	MFR
11496	MFR
11497	MFR
11498	MFR
1150	USP
11500	USP
1151	USP
11514	MFR
11515	MFR
11519	MFR
1152	USP
11522	MFR
11523	MFR
11524	MFR
11527	MFR
11528	MFR
11529	MFR
1153	USP
11530	MFR
11531	MFR
11532	MFR
1154	MFR
11544	MFR
11546	MFR
1155	MFR
1158	USP
11583	USP
1159	NF
11590	MFR
11593	BP
11594	MFR
11595	MFR
11598	USP
116	USP
11616	MFR
11617	MFR
11618	MFR
11619	MFR
11620	MFR
1163	USP
11631	MFR
11632	MFR
11634	USP
11635	USP
11636	USP
11637	USP
11638	USP
11639	USP
11640	MFR
11647	MFR
1165	USP
11653	MFR
11654	BP
11657	USP
11658	USP
1166	MFR
11660	MFR
11661	MFR
11662	MFR
11663	MFR
11664	MFR
11665	MFR
11666	MFR
11667	MFR
11668	MFR
11669	MFR
11670	MFR
11671	MFR
11672	MFR
11673	MFR
11674	MFR
11675	MFR
11676	MFR
1168	USP
11684	MFR
11686	USP
11688	MFR
11689	MFR
1169	USP
11690	MFR
11693	MFR
11694	MFR
11698	MFR
1170	USP
11700	MFR
11703	MFR
11706	USP
11707	MFR
1171	USP
11711	MFR
11713	USP
11714	USP
11715	USP
11716	MFR
11729	MFR
11730	MFR
11731	MFR
11732	MFR
11738	USP
11739	USP
11740	USP
11754	USP
11757	USP
11759	MFR
11767	BP
11768	BP
11769	BP
11770	USP
11771	USP
11773	USP
11774	MFR
11777	MFR
11778	USP
11790	MFR
11791	MFR
11799	MFR
118	MFR
11808	MFR
11809	MFR
11811	USP
11813	USP
11814	MFR
11815	USP
11823	MFR
11827	MFR
11835	MFR
11836	MFR
11837	MFR
11838	MFR
11840	MFR
11845	MFR
11846	MFR
1185	MFR
11857	USP
11858	USP
11859	USP
11860	USP
11861	MFR
11863	MFR
11865	MFR
11868	USP
1187	USP
11874	MFR
11875	MFR
11876	MFR
1189	USP
11890	USP
11891	USP
11892	USP
11896	MFR
11897	MFR
119	MFR
1190	USP
11901	MFR
11902	MFR
11903	MFR
11905	MFR
11906	MFR
11907	MFR
11908	MFR
11909	MFR
11910	MFR
11911	MFR
11913	MFR
11915	USP
11916	MFR
11917	MFR
11919	MFR
11920	MFR
11924	MFR
11925	MFR
11926	MFR
11927	USP
11929	USP
11930	MFR
11931	MFR
11932	USP
11933	MFR
11934	MFR
11935	MFR
11938	USP
11939	MFR
1194	BP
11940	MFR
11941	MFR
11944	MFR
11945	USP
11946	MFR
11947	MFR
11948	MFR
11949	USP
11950	USP
11951	USP
11952	USP
11953	USP
11954	USP
11955	USP
11956	USP
11957	USP
11958	USP
11959	USP
1196	USP
11960	USP
11961	USP
11962	USP
11963	USP
11964	MFR
11965	MFR
11966	USP
11968	USP
1197	MFR
11971	MFR
11972	USP
11973	MFR
11975	MFR
11976	MFR
1198	MFR
11980	BP
11982	MFR
11983	MFR
11984	MFR
11985	MFR
11986	MFR
11987	MFR
11988	MFR
11989	MFR
1199	MFR
11990	MFR
11991	MFR
11992	MFR
11993	MFR
11994	MFR
11995	MFR
11996	MFR
11997	MFR
11998	MFR
11999	MFR
12	USP
120	MFR
12000	MFR
12001	MFR
12002	MFR
12003	MFR
12004	MFR
12005	MFR
12006	MFR
12007	MFR
12008	MFR
12009	MFR
12010	MFR
12011	MFR
12012	MFR
12013	MFR
12014	MFR
12025	MFR
12026	MFR
12027	MFR
12028	MFR
12029	MFR
12030	MFR
12031	MFR
12032	MFR
12033	MFR
12034	MFR
12035	MFR
12036	MFR
12037	MFR
12038	MFR
12039	MFR
1204	USP
12040	MFR
12041	MFR
12042	MFR
12043	MFR
12044	MFR
12045	MFR
12046	MFR
12047	MFR
1205	USP
121	MFR
12135	MFR
12136	MFR
12138	MFR
12139	MFR
12140	MFR
12141	MFR
12146	MFR
12147	BP
12148	BP
12149	MFR
12150	USP
12151	USP
12152	USP
12153	USP
12155	USP
12156	MFR
12157	USP
12158	MFR
12160	MFR
12161	USP
12162	USP
12163	USP
12166	USP
12170	USP
12173	MFR
12175	USP
12176	USP
12177	USP
12178	USP
12179	USP
12180	USP
12181	USP
12187	USP
12189	MFR
12194	MFR
12197	MFR
12198	MFR
12199	MFR
122	MFR
12201	MFR
12207	USP
1221	USP
12211	MFR
12212	MFR
12213	MFR
12214	MFR
12219	MFR
12222	MFR
12224	MFR
12225	MFR
12226	MFR
12229	USP
12231	USP
12233	MFR
12234	MFR
12236	USP
12238	MFR
1224	MFR
12240	USP
12241	USP
12242	MFR
12243	MFR
12245	MFR
12248	MFR
12251	MFR
12253	MFR
12269	MFR
12270	MFR
12286	MFR
12296	MFR
12299	MFR
123	MFR
12300	MFR
12301	MFR
12302	MFR
12303	MFR
12304	MFR
12305	MFR
12306	MFR
12309	MFR
12311	USP
12312	MFR
12313	MFR
12314	MFR
12319	MFR
12322	MFR
12324	MFR
12325	USP
12330	MFR
12335	MFR
12336	MFR
12337	MFR
12338	MFR
12339	USP
12340	USP
12341	USP
12342	USP
12346	USP
1237	USP
1238	USP
12402	MFR
12413	USP
12414	USP
12415	USP
12417	USP
12418	USP
12420	MFR
12424	USP
12427	USP
12428	MFR
12429	MFR
12432	MFR
12433	BP
12436	MFR
12438	MFR
12439	MFR
12440	MFR
12441	MFR
12446	MFR
12447	MFR
1245	USP
12450	USP
1246	USP
12460	MFR
12466	MFR
12471	MFR
12472	MFR
12475	MFR
12477	MFR
12478	MFR
12481	MFR
12482	MFR
12487	MFR
12492	MFR
12494	MFR
12495	MFR
12496	MFR
12497	MFR
12498	MFR
12499	MFR
12500	MFR
12501	MFR
12502	MFR
12505	MFR
12506	MFR
12507	MFR
12508	MFR
12509	MFR
12511	MFR
12514	MFR
12515	MFR
12516	MFR
12517	MFR
12519	MFR
1252	BP
12521	MFR
12522	MFR
12523	MFR
12524	MFR
12525	MFR
12526	MFR
12527	MFR
12529	MFR
12530	MFR
12531	MFR
12532	MFR
12533	MFR
12534	MFR
12536	MFR
12537	MFR
12538	MFR
12539	MFR
12541	MFR
12542	MFR
12543	MFR
12545	MFR
12546	MFR
12547	MFR
12548	MFR
1255	USP
12550	MFR
12551	MFR
12552	MFR
12557	USP
12558	MFR
12559	USP
12560	USP
12563	MFR
12566	USP
12567	USP
12571	MFR
12576	MFR
12577	USP
12578	MFR
12579	MFR
1258	BP
12580	MFR
12581	MFR
12582	MFR
12583	MFR
12584	MFR
1259	USP
12593	MFR
12594	USP
12595	USP
12596	USP
12597	MFR
12599	MFR
12600	MFR
12602	USP
12603	MFR
12608	MFR
12610	MFR
12611	USP
12612	MFR
12618	MFR
12623	MFR
12637	USP
12638	MFR
12641	MFR
12642	MFR
12644	USP
12652	MFR
12655	USP
1266	USP
12660	MFR
12661	USP
12663	MFR
12668	USP
1267	MFR
12675	USP
12676	MFR
12677	MFR
12678	MFR
12679	USP
1268	MFR
12680	USP
12684	MFR
12686	MFR
12687	MFR
1269	MFR
12691	USP
12692	USP
12693	USP
12694	MFR
12695	MFR
12696	MFR
1270	MFR
12700	USP
12703	USP
12704	MFR
12705	MFR
12706	MFR
12707	MFR
12708	MFR
1271	NF
12710	USP
12712	USP
12715	USP
12724	MFR
12727	MFR
1273	USP
12737	MFR
12738	MFR
12739	USP
1274	USP
12748	MFR
12749	MFR
12751	MFR
12752	MFR
12759	MFR
12760	MFR
12762	USP
12766	MFR
12773	NF
12774	MFR
12775	USP
12776	USP
12777	MFR
12778	MFR
12781	USP
12792	MFR
12793	MFR
12800	MFR
12803	USP
12804	MFR
12805	MFR
12807	MFR
12808	USP
12809	USP
12810	USP
12812	USP
12813	MFR
12815	MFR
12816	MFR
12817	USP
1282	USP
12821	MFR
12824	MFR
1283	MFR
12832	MFR
12833	USP
12834	MFR
12835	MFR
12836	MFR
12838	MFR
1284	MFR
12841	MFR
12842	MFR
12849	USP
12850	USP
12851	USP
12852	USP
12853	USP
12854	USP
12856	USP
12858	USP
12859	USP
12863	MFR
12866	MFR
12868	MFR
12870	MFR
12871	MFR
12872	MFR
12878	MFR
1288	USP
12881	USP
12882	MFR
12883	MFR
12884	MFR
12885	MFR
12888	MFR
12890	MFR
12891	MFR
12899	USP
12900	MFR
12902	MFR
12906	MFR
12907	MFR
12911	MFR
12913	USP
12914	USP
12915	MFR
12916	MFR
12917	USP
12919	MFR
12927	MFR
12936	MFR
12940	MFR
12941	MFR
12943	MFR
12945	MFR
12949	MFR
12950	USP
12956	MFR
12957	MFR
12958	MFR
12959	USP
1296	USP
12960	MFR
12962	MFR
12963	USP
12965	USP
1297	MFR
12971	USP
12972	USP
12973	USP
12974	MFR
12975	USP
12976	USP
12977	MFR
12978	MFR
12979	MFR
1298	USP
12980	MFR
12981	MFR
12982	MFR
12984	MFR
12985	USP
12994	MFR
13	USP
1300	USP
13000	MFR
13001	USP
13006	MFR
13007	USP
13008	MFR
13010	MFR
13017	MFR
1302	USP
13022	MFR
13023	MFR
13024	MFR
13025	MFR
13026	MFR
1303	USP
13031	MFR
13032	MFR
13036	MFR
1304	USP
13040	MFR
13042	MFR
13043	USP
13045	USP
13047	MFR
1305	USP
13050	USP
13051	MFR
13052	MFR
13054	MFR
13057	MFR
13058	USP
13059	MFR
13060	MFR
13061	MFR
13064	MFR
13065	MFR
13066	MFR
13067	MFR
13068	MFR
13069	MFR
13070	MFR
13071	MFR
13072	MFR
13073	USP
13076	MFR
1308	USP
13080	MFR
13081	MFR
13084	MFR
13085	MFR
13086	MFR
13087	MFR
13088	USP
13089	MFR
13095	USP
13096	MFR
13098	USP
13099	USP
1310	USP
13100	USP
13103	BP
13104	USP
13109	MFR
1311	USP
13112	USP
13113	MFR
13114	USP
1312	USP
13123	MFR
13124	USP
13125	MFR
13127	MFR
13129	MFR
1313	USP
13130	USP
13131	MFR
13133	MFR
13136	BP
13137	BP
13138	BP
13139	BP
13142	USP
13143	USP
13144	USP
13145	USP
13147	USP
13148	MFR
1315	NF
13152	MFR
13153	BP
13154	MFR
13155	MFR
13157	MFR
13158	MFR
1316	BP
13160	MFR
13161	MFR
13162	MFR
13166	USP
13168	MFR
1317	USP
13170	BP
13171	MFR
13174	MFR
13175	USP
13176	USP
13177	USP
13178	MFR
13179	USP
1318	USP
13182	USP
13183	USP
13188	MFR
13189	USP
1319	USP
13193	USP
13194	MFR
13196	USP
13206	MFR
13207	MFR
13208	MFR
13209	MFR
1321	BP
13210	USP
13212	USP
13215	MFR
13217	USP
13218	USP
13219	USP
13220	USP
13221	USP
13222	MFR
13223	MFR
13224	USP
13225	MFR
13227	MFR
13228	MFR
1323	BP
13231	USP
13234	MFR
13235	USP
13236	USP
13237	MFR
13238	MFR
1324	USP
13241	MFR
13243	MFR
13244	USP
13245	MFR
13247	USP
13252	MFR
13253	MFR
13254	MFR
13257	MFR
13258	MFR
13259	MFR
13261	USP
13262	USP
13265	MFR
13271	USP
13272	USP
13274	BP
13279	MFR
1328	USP
13280	MFR
13282	USP
13283	USP
13284	MFR
1329	MFR
13292	MFR
13295	MFR
13298	USP
13299	MFR
13307	USP
13309	USP
13311	USP
13313	USP
13317	USP
13318	USP
13319	MFR
13325	USP
13331	MFR
13332	MFR
13333	USP
13334	USP
13336	USP
13337	USP
13338	USP
13339	USP
1334	USP
13345	USP
13346	MFR
13348	MFR
13353	MFR
13354	USP
13355	USP
13356	USP
13358	USP
13359	MFR
1336	MFR
13361	MFR
13363	USP
13366	USP
13367	MFR
13368	MFR
13369	MFR
1337	MFR
13371	USP
13372	MFR
13374	MFR
13376	MFR
13377	MFR
13379	USP
1338	MFR
13382	USP
13385	USP
13386	USP
13387	MFR
13389	USP
1339	USP
13390	MFR
13396	MFR
13398	USP
13399	MFR
1340	MFR
13400	MFR
13402	MFR
13403	USP
13404	MFR
13405	MFR
13406	MFR
13407	USP
13408	USP
13412	USP
13413	USP
13415	USP
13417	USP
1342	MFR
13421	BP
13424	USP
13427	USP
13428	MFR
13430	MFR
1344	MFR
13445	MFR
13449	MFR
1345	USP
13455	MFR
13456	MFR
1346	USP
13465	MFR
13466	MFR
13467	MFR
13468	MFR
1347	USP
13472	MFR
13473	MFR
13475	BP
1348	USP
13484	USP
13485	MFR
13487	MFR
13488	MFR
1349	BP
13490	MFR
13491	MFR
13492	MFR
13493	USP
13495	USP
13496	MFR
13497	MFR
13498	BP
135	CF
1350	USP
13501	MFR
13502	MFR
13503	MFR
13504	USP
13508	MFR
1351	USP
13510	USP
13511	MFR
13512	USP
13519	MFR
1352	USP
13520	MFR
13521	MFR
13524	MFR
13525	USP
13526	USP
13527	USP
13528	USP
13529	USP
13530	USP
13531	USP
13532	USP
13533	USP
13534	USP
13539	MFR
1354	USP
13541	BP
13542	MFR
13543	MFR
13544	MFR
13545	MFR
13547	MFR
13548	MFR
13549	MFR
13551	MFR
13552	USP
13557	USP
1356	MFR
13560	MFR
13566	MFR
13568	USP
1357	USP
13570	MFR
13571	MFR
13573	USP
13574	MFR
13577	MFR
13578	USP
1358	USP
13581	USP
13582	MFR
13589	MFR
1359	NF
13592	USP
13593	MFR
13596	MFR
13597	MFR
13598	USP
13599	MFR
1360	BPC
13602	USP
13603	USP
13604	USP
13605	USP
13606	MFR
13608	MFR
13609	MFR
1361	MFR
13610	MFR
13611	MFR
13612	MFR
13613	MFR
13614	MFR
13615	MFR
13616	MFR
13618	USP
13619	USP
1362	USP
13621	USP
13622	MFR
13627	MFR
1363	MFR
13631	MFR
13632	MFR
13633	MFR
13634	MFR
13637	MFR
13638	MFR
13639	MFR
13640	MFR
13641	USP
13642	USP
13643	MFR
13644	MFR
13645	MFR
13646	MFR
13647	MFR
13648	MFR
13649	MFR
13650	MFR
13658	MFR
13659	MFR
1366	MFR
13660	USP
13661	USP
13662	USP
13663	MFR
13665	USP
13666	USP
13669	USP
1367	USP
13670	USP
13671	MFR
13672	USP
13673	USP
13674	USP
13676	MFR
13677	USP
13678	MFR
13679	USP
13680	MFR
13684	USP
1369	MFR
13692	MFR
13693	MFR
13695	MFR
13696	USP
13697	MFR
13698	MFR
137	USP
13702	USP
13707	MFR
13708	USP
13709	MFR
1371	MFR
13710	USP
13711	MFR
13712	MFR
13713	USP
13715	USP
13716	USP
13717	USP
13718	MFR
13719	MFR
13721	MFR
13726	MFR
13727	MFR
13728	MFR
13729	USP
13733	MFR
13734	MFR
13735	MFR
13736	MFR
13744	MFR
13745	USP
13748	MFR
13750	MFR
13753	MFR
13755	MFR
13756	MFR
13757	MFR
13762	MFR
13763	USP
13764	MFR
13768	MFR
13772	USP
13773	MFR
13775	MFR
13776	MFR
13777	MFR
13778	MFR
13789	MFR
1379	MFR
13793	MFR
13795	USP
13797	USP
13798	MFR
138	BP
13800	MFR
13801	USP
13806	MFR
13810	MFR
13811	MFR
13812	MFR
13813	MFR
13814	MFR
13815	MFR
13823	MFR
13825	MFR
13826	MFR
13829	MFR
13832	MFR
13836	MFR
1384	MFR
13842	MFR
13844	MFR
13845	MFR
13849	MFR
1385	MFR
1385	USP
13851	MFR
13852	MFR
13854	MFR
13862	MFR
13863	MFR
13864	MFR
13874	MFR
13876	USP
13878	MFR
13879	MFR
13880	MFR
13881	MFR
13898	MFR
13899	USP
139	BP
13900	MFR
13902	USP
13905	USP
13913	USP
13914	MFR
1392	USP
13923	MFR
13924	MFR
13925	MFR
13927	MFR
13929	USP
1393	MFR
13930	USP
13931	MFR
13932	MFR
13933	MFR
13936	MFR
13937	MFR
13939	MFR
13940	MFR
13941	MFR
13942	MFR
13943	MFR
13944	MFR
13945	USP
13947	MFR
13948	MFR
13949	MFR
1395	USP
13953	MFR
13954	USP
13955	MFR
13957	MFR
13958	USP
13959	MFR
13961	MFR
13962	MFR
13964	MFR
13969	USP
13971	MFR
13972	USP
13975	BP
13976	MFR
13977	MFR
13978	MFR
13979	BP
13981	MFR
13982	MFR
13983	MFR
13984	MFR
13985	MFR
13986	MFR
13987	MFR
13989	MFR
1399	USP
13991	MFR
13992	MFR
13993	USP
13994	USP
13995	USP
13997	USP
14	USP
140	MFR
14001	MFR
14002	MFR
14003	USP
14004	USP
14005	MFR
14008	USP
14010	USP
14012	MFR
14013	MFR
14014	MFR
14015	MFR
14016	USP
14021	USP
14022	MFR
14023	MFR
14024	USP
14026	MFR
14027	MFR
14028	MFR
14029	USP
14030	USP
14034	MFR
14035	MFR
14037	MFR
14038	MFR
14043	MFR
14044	MFR
14045	MFR
14047	MFR
1405	MFR
14055	USP
14057	MFR
14059	MFR
1406	USP
14060	MFR
14062	USP
14063	USP
14065	BP
14068	USP
14069	USP
14070	MFR
14071	USP
14073	USP
14074	MFR
14078	BP
14079	MFR
14080	USP
14081	USP
14083	BP
14085	BP
14086	BP
14087	BP
14088	USP
14089	USP
14090	USP
14091	USP
14092	BP
14093	BP
14094	MFR
14095	MFR
14097	USP
14099	USP
141	BP
1410	CSD
14100	USP
14104	MFR
14105	USP
1411	CSD
14110	USP
1412	CSD
14120	USP
14121	MFR
14122	MFR
14123	MFR
14124	MFR
14125	MFR
14128	MFR
14129	MFR
14133	MFR
14134	MFR
14138	MFR
14141	MFR
14147	USP
14149	USP
14150	USP
14153	MFR
14156	MFR
14157	USP
14159	USP
14171	MFR
14179	MFR
14182	MFR
14184	MFR
14186	MFR
14187	MFR
14188	MFR
14189	MFR
14190	USP
14192	MFR
14194	USP
14195	USP
14196	USP
142	USP
1420	USP
14200	MFR
14202	MFR
14207	USP
14208	USP
14209	MFR
1421	USP
14216	MFR
14218	USP
1422	USP
14220	MFR
14221	MFR
14222	USP
14224	BP
14225	USP
14226	USP
14227	USP
14228	USP
14229	USP
1423	USP
14230	USP
14231	USP
14232	USP
14233	USP
14234	USP
14235	USP
14236	USP
14237	USP
14238	USP
14239	USP
1424	USP
14241	USP
14242	USP
14244	MFR
14245	MFR
14246	USP
14247	BP
14248	MFR
1425	USP
14250	USP
14254	USP
14256	MFR
14258	MFR
14259	MFR
1426	USP
14263	MFR
14264	MFR
14267	MFR
14268	MFR
1427	USP
14272	MFR
14274	MFR
14275	MFR
14277	USP
14278	MFR
1428	USP
14282	BP
14283	MFR
14285	USP
14287	MFR
14289	MFR
1429	USP
14290	MFR
14291	MFR
14292	USP
14293	MFR
143	USP
1430	USP
14302	USP
14306	MFR
14307	MFR
1431	USP
14311	MFR
14312	MFR
14313	MFR
14314	MFR
14315	USP
14317	MFR
14319	MFR
14320	MFR
14324	USP
14325	USP
14326	MFR
14327	MFR
14328	MFR
14329	MFR
14330	MFR
14331	USP
14336	MFR
14337	BP
14338	USP
14340	MFR
14341	MFR
14342	MFR
14344	MFR
14345	MFR
14346	MFR
14347	MFR
14356	USP
14357	USP
14358	USP
14359	USP
14360	USP
14361	USP
14362	USP
14363	USP
14369	USP
1437	USP
14370	USP
14372	USP
14373	USP
14374	USP
14375	USP
14376	USP
14377	MFR
14378	MFR
1438	CSD
14380	USP
14390	USP
14391	USP
14396	USP
14397	MFR
14398	MFR
14399	MFR
144	BP
14400	USP
14401	USP
14404	MFR
14405	MFR
14406	USP
14407	MFR
14408	MFR
14409	MFR
14411	USP
14414	USP
14441	MFR
14442	MFR
14443	MFR
14451	MFR
14452	USP
14453	MFR
14454	MFR
14455	USP
14456	USP
14457	MFR
14458	MFR
14460	USP
14461	USP
14462	USP
14463	USP
14464	USP
14465	MFR
14468	MFR
14469	MFR
14472	BP
14473	MFR
14474	MFR
14477	MFR
14478	USP
14479	USP
14480	MFR
14481	USP
14482	MFR
14488	MFR
14489	MFR
14490	MFR
14493	MFR
14498	MFR
14499	MFR
145	BP
14500	MFR
14501	MFR
14503	USP
14505	USP
14507	MFR
14508	MFR
14517	USP
14520	USP
14521	MFR
14522	MFR
14523	MFR
14524	BP
14525	USP
14529	USP
14534	USP
14535	MFR
14536	MFR
14537	MFR
14538	USP
14539	USP
14540	MFR
14555	MFR
14556	USP
14559	MFR
14560	MFR
14561	MFR
14562	MFR
14563	MFR
14564	MFR
14575	USP
14576	USP
14580	USP
14582	MFR
14583	USP
14584	MFR
14585	MFR
14586	USP
